Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:52 EDT
"Nutrient data for: JALAPENO PEPPER SLICES, UPC: 036800192836"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"14.0 SLICES | ABOUT = 28.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,5,18
"Protein",g,--,--,0.00,0.00
"Total lipid (fat)",g,--,--,0.00,0.00
"Carbohydrate, by difference",g,--,--,1.00,3.57
"Fiber, total dietary",g,--,--,0.0,0.0
"Sugars, total",g,--,--,1.00,3.57
Minerals
"Calcium, Ca",mg,--,--,0,0
"Iron, Fe",mg,--,--,0.00,0.00
"Potassium, K",mg,--,--,0,0
"Sodium, Na",mg,--,--,480,1714
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,0.000,0.000
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"JALAPENO PEPPERS, WATER, VINEGAR, SALT, CONTAINS LESS THAN 2% OF DEHYDRATED ONIONS, CALCIUM CHLORIDE, SPICES, SODIUM BENZOATE (A PRESERVATIVE), YELLOW 5." Date available: 03/02/2018 Date last updated by company: 03/02/2018
