Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:55 EDT
"Nutrient data for: CLIF BAR, ENERGY BAR, COCONUT CHOCOLATE CHIP, UPC: 722252160300"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 BAR = 68.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,240,353
"Protein",g,--,--,10.00,14.71
"Total lipid (fat)",g,--,--,6.00,8.82
"Carbohydrate, by difference",g,--,--,43.00,63.24
"Fiber, total dietary",g,--,--,5.0,7.4
"Sugars, total",g,--,--,22.00,32.35
Minerals
"Calcium, Ca",mg,--,--,250,368
"Iron, Fe",mg,--,--,1.80,2.65
"Magnesium, Mg",mg,--,--,60,88
"Phosphorus, P",mg,--,--,100,147
"Potassium, K",mg,--,--,210,309
"Sodium, Na",mg,--,--,180,265
"Zinc, Zn",mg,--,--,1.50,2.21
"Copper, Cu",mg,--,--,0.160,0.235
"Manganese, Mn",mg,--,--,0.000,0.000
"Selenium, Se",µg,--,--,6.8,10.0
Vitamins
"Vitamin C, total ascorbic acid",mg,--,--,54.0,79.4
"Thiamin",mg,--,--,0.000,0.000
"Riboflavin",mg,--,--,0.255,0.375
"Niacin",mg,--,--,3.000,4.412
"Pantothenic acid",mg,--,--,2.000,2.941
"Vitamin B-6",mg,--,--,0.400,0.588
"Folate, total",µg,--,--,80,118
"Vitamin B-12",µg,--,--,0.90,1.32
"Vitamin A, IU",IU,--,--,1500,2206
"Vitamin D",IU,--,--,40,59
"Vitamin K (phylloquinone)",µg,--,--,20.0,29.4
Lipids
"Fatty acids, total saturated",g,--,--,2.502,3.680
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"ORGANIC BROWN RICE SYRUP, CLIFPRO(SOY RICE CRISPS [ SOY PROTEIN ISOLATE, RICE FLOUR, BARLEY MALT EXTRACT] , ORGANIC ROASTED SOYBEANS, ORGANIC SOY FLOUR), ORGANIC ROLLED OATS, ORGANIC TOASTED OATS(ORGANIC OATS, ORGANIC DRIED CANE SYRUP, ASCORBIC ACID, NATURAL VITAMIN E [ ANTIOXIDANT] ), ORGANIC CANE SYRUP, CHOCOLATE CHIPS(DRIED CANE SYRUP, UNSWEETENED CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT), CLIFCRUNCH(ORGANIC OAT FIBER, INULIN [ CHICORY EXTRACT] , ORGANIC MILLED FLAXSEED, PSYLLIUM), ORGANIC COCONUT, ORGANIC DATE PASTE, ORGANIC SUNFLOWER OIL, NATURAL FLAVORS, SEA SALT, NATURAL VITAMIN E(ANTIOXIDANT). VITAMINS & MINERALS: DICALCIUM PHOSPHATE, CALCIUM CARBONATE, ASCORBIC ACID(VIT. C), MAGNESIUM OXIDE, DL-ALPHA TOCOPHERYL ACETATE(VIT E, ), FERRIC ORTHOPHOSPHATE(IRON), ZINC CITRATE, BIOTIN, BETA CAROTENE(VIT. A)NIACINAMIDE(VIT. B3), D-CALCIUM PANTOTHENATE(VIT. B5), COPPER GLUCONATE, PHYTONADIONE(VIT. K1), MANGANESE GLUCONATE, FOLIC ACID(VIT. B9), RIBOFLAVIN(VIT. 82), SODIUM SELENITE, THIAMIN(VIT. B1), PYRIDOXINE HYDROCHLORIDE(VIT. B6), ERGOCALCIFEROL(VIT. D2), CYANOCOBALAMIN(VIT. B12), CHROMIUM CHLORIDE, POTASSIUM IODIDE. " Date available: 05/07/2018 Date last updated by company: 05/07/2018
