Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 17:50 EDT
"Nutrient data for: TORTILLAS GORDITA STYLE, UPC: 07789017428"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"1 TORTILLA = 70.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,180,257
"Protein",g,--,--,5.00,7.14
"Total lipid (fat)",g,--,--,4.00,5.71
"Carbohydrate, by difference",g,--,--,34.00,48.57
"Fiber, total dietary",g,--,--,1.0,1.4
"Sugars, total",g,--,--,0.00,0.00
Minerals
"Calcium, Ca",mg,--,--,77,110
"Iron, Fe",mg,--,--,2.00,2.86
"Potassium, K",mg,--,--,50,71
"Sodium, Na",mg,--,--,340,486
Vitamins
"Vitamin D",IU,--,--,0,0
Lipids
"Fatty acids, total saturated",g,--,--,1.001,1.430
"Fatty acids, total monounsaturated",g,--,--,3.997,5.710
"Fatty acids, total polyunsaturated",g,--,--,1.498,2.140
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,0,0
Amino Acids
Other
Ingredients
"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE [VITAMIN B1], RIBOFLAVIN [VITAMIN B2], FOLIC ACID), WATER, CANOLA OIL, CULTURED WHEAT STARCH, MONO- AND DIGLYCERIDES, SALT, WHEAT FLOUR, SPINACH, SODIUM ACID PYROPHOSPHATE, FUMARIC ACID, BASIL, MINCED GARLIC, NATURAL FLAVOR, PARSLEY, SODIUM BICARBONATE, YEAST, CONTAINS 2% OR LESS OF EACH: SOYBEAN OIL, MONOCALCIUM PHOSPHATE, ENZYMES." Date available: 01/19/2018 Date last updated by company: 01/19/2018
