Source: USDA Branded Food Products Database Release July 2018 Software v.3.9.5 2018-08-15
Report Run at: August 19 2018 18:00 EDT
"Nutrient data for: CHOCOLATE CANDIES DARK CHOCOLATE, UPC: 040000495925"
Food Group:  Branded Food Products Database
Common Name:

Nutrient,Unit,Data points,Std. Error,"0.25 CUP | ABOUT = 42.0g",1Value per 100 g,
Proximates
"Energy",kcal,--,--,210,500
"Protein",g,--,--,2.00,4.76
"Total lipid (fat)",g,--,--,10.00,23.81
"Carbohydrate, by difference",g,--,--,29.00,69.05
"Fiber, total dietary",g,--,--,2.0,4.8
"Sugars, total",g,--,--,24.00,57.14
Minerals
"Calcium, Ca",mg,--,--,20,48
"Iron, Fe",mg,--,--,0.72,1.71
"Sodium, Na",mg,--,--,10,24
Vitamins
"Vitamin A, IU",IU,--,--,100,238
Lipids
"Fatty acids, total saturated",g,--,--,6.002,14.290
"Fatty acids, total trans",g,--,--,0.000,0.000
"Cholesterol",mg,--,--,5,12
Amino Acids
Other
Ingredients
"SEMISWEET CHOCOLATE (CHOCOLATE, SUGAR, COCOA BUTTER, SKIM MILK, MILKFAT, LACTOSE, SOY LECITHIN, ARTIFICIAL FLAVORS, SALT), SUGAR, CORNSTARCH, LESS THAN 2% - CORN SYRUP, DEXTRIN, COLORING (INCLUDES BLUE 1 LAKE, YELLOW 6, RED 40, YELLOW 5, BLUE 1, BLUE 2, RED 40 LAKE, BLUE 2 LAKE, YELLOW 6 LAKE, YELLOW 5 LAKE), GUM ACACIA." Date available: 10/27/2017 Date last updated by company: 10/27/2017
